item_id_A,item_id_B
2123306,951331
1940071,91565
2067167,93174
2087649,98035
957440,92090
356551,100196
2053281,1087272
2049513,949156
2252277,1727134
1918964,105653
2773232,97701
2194550,1090243
2273815,951889
2199560,954930
2260832,90601
356465,2685930
1941995,95561
1917667,104015
1924973,952826
2052844,96930
2387051,100880
2065110,96792
2122220,2682604
2061559,110708
2062619,949202
1919506,949157
363485,106427
1920852,96490
1935156,112794
2753632,97193
2385673,2685492
1915460,952649
1924686,99486
2220236,953639
2066526,91464
2124830,98099
2260844,90610
2082729,95090
2082101,952812
2049587,948317
1923818,104068
1951580,104945
2208210,953839
2198645,93486
2202926,952238
1947539,1086981
2082785,105151
2082417,90807
2258093,103840
1916918,99000
2086909,97707
2082432,89537
2117424,953857
1913117,1087129
2084821,109441
1917411,952157
2203191,2682387
1914944,1088884
2077175,93511
2258688,101269
2118288,107366
2119457,1086656
2254127,949288
1919982,97895
1940565,101952
2055273,97080
1945698,114061
1925916,111076
2085334,115175
2708251,98475
2107280,104020
1945687,115177
2067556,1084080
2070800,952625
2204077,2685634
2272503,1091811
2081350,954037
1920841,101171
2067643,101715
2268394,2683580
2070181,94628
2070608,102120
1950702,106006
2065707,104402
2052373,1086256
283379,96657
2757997,2683906
2756594,2683906
2683058,2683906
2760175,2683906
2683066,2683906
2054159,954422
2060379,100494
1914609,100485
1918234,953389
1921399,103349
1947661,1088552
2673183,2683899
2680590,1086937
2053741,101913
2083544,2144431
2678784,2683906
2757992,2683906
2753736,2683906
2227445,948679
2760176,2683906
2386641,102604
2678783,2683906
2773241,2683906
2683065,2683906
2194825,2685412
2069538,98600
2078037,98648
2082399,90467
2773238,2683906
1937949,950885
2194080,95933
2088778,97011
2671055,106178
1931948,99112
2067880,96745
2060482,96276
2074808,92344
1925037,100044
2258129,953779
2272676,1083681
368955,105928
2081980,105721
2084788,1852816
2060024,98769
1931775,96232
2082160,951836
2194149,99364
367246,1884033
2102797,91671
2089742,97346
1912495,105557
2114130,1866387
2124840,102904
2194688,2683753
2203540,951484
1951118,105575
2071052,95623
2076356,953043
1939842,103848
2230823,951288
2274268,2684800
2195136,950583
2065225,93565
2751040,103135
363201,112446
2064514,948594
1945701,113019
2094389,1864947
1925077,105863
1950913,114967
2065015,951655
1943287,953607
1919544,949639
2088358,90750
2081952,1084078
283620,1084152
284016,89285
2077473,97172
2105786,98010
2065986,98375
2094378,952569
2070975,958171
2674704,951713
1943572,103836
367336,104536
1949003,103813
2102686,951152
2751213,1089534
2093860,101147
1935311,111416
2747794,98068
2760217,958155
2126833,114500
374665,92386
2387786,100769
2194242,2137858
2387788,100769
2111177,1086250
1920635,100769
2127675,99721
2270104,958514
2076308,108609
2077612,101205
2074594,105263
2066385,104882
2059876,101021
2215685,108413
2194785,2685547
1947291,112833
2111124,1090630
1934421,102654
2203231,114217
2124541,114026
1938450,110500
1946604,2683820
1945670,112699
2053438,2012730
1919618,92107
2085927,115351
2063262,106525
2082253,101797
2384774,952891
2708532,108151
1916930,102145
1916084,107985
372049,105536
2054228,93553
2056590,1884050
2087393,102418
2267394,950921
372038,99584
1916031,92711
2111933,113444
2386669,104367
1950374,104544
2086179,115119
2386556,99012
1950500,103457
363726,102457
957649,954862
2383529,103296
1921445,94186
2197977,101886
2053428,99659
2273707,110502
1925684,105098
2200597,950188
1941876,96880
1949799,98903
2671023,948317
2084939,105177
2060495,101736
2070110,954145
2272413,2682485
2104673,2021658
1949006,104632
2080308,111676
2117930,100054
2054179,92324
372923,105411
1919881,99191
2236812,951442
2097746,108968
2204566,115585
1915469,100248
2084818,112181
2070753,105572
1917552,102444
1945697,111586
2055666,104637
367550,108000
2194721,2685616
1912058,1145070
1922315,105983
2201556,2685551
584319,112165
1925667,103253
2060326,101761
2069433,105963
1925728,101812
2195152,113161
2059836,100256
2122404,105913
2061306,107180
2055968,103006
363995,104061
2075162,115782
1949149,99541
2070720,102946
2383796,113988
2116034,1084197
2124729,1953521
2049857,948954
1938681,951700
2055528,952887
284714,952690
2060063,99365
2118707,99269
1938251,115786
283673,112163
2053373,2012722
1943241,105503
2051739,100841
1949004,101607
2055971,103148
373610,100886
2066456,955217
1943328,100057
1923025,948844
1941926,100896
2794278,96027
2109531,112699
599658,97055
2258689,95918
1940034,951024
1921300,99503
1921306,103367
2071536,100902
2060493,100268
284698,1090982
362276,112429
1912494,96789
2272766,958713
2051323,105059
373044,949924
1933188,954881
1938836,113718
1919932,110069
2386986,97345
363138,104330
1941267,1088547
1944346,92613
2671310,102169
2194608,99507
1913113,95874
2055093,1089216
1927168,96740
2208418,113427
2051950,96790
2115812,2034550
1912724,105568
2260245,2029578
1948959,98096
1928404,94932
2080369,114125
1916186,104010
1924375,101925
1939185,2682559
2194706,106110
2686043,1089528
1939095,109695
957698,92099
2760172,97702
2383566,104329
364520,953896
2068152,93521
372226,1882672
372486,103800
1920164,1858699
2069396,91783
1916322,99485
2055156,91984
2197638,104766
1938968,108416
2069298,952972
2674613,109297
2259608,106648
2194804,2685546
283348,96410
2387162,98490
2081430,1872713
1944700,101442
2121841,115240
2065976,101763
1912078,99299
367104,98871
1932893,109842
2260818,89352
2070020,2024949
1921398,98179
1927195,99658
326923,106355
1912455,92073
2268383,105180
2088742,102397
1915782,97721
2071634,103615
1945505,1091235
2055448,105788
1927719,111350
2120212,953416
2272332,2015019
2220073,2683708
2083595,95860
599827,954564
1943613,104115
283540,95707
1941877,102538
2386821,1100464
2063357,115350
2197732,101585
2049591,113096
2392583,102221
2087281,102588
371606,1894594
2387229,951886
2237033,110592
1921513,953768
1918945,101754
2052554,951777
1917098,952508
1949375,100285
2065393,98310
2755030,102937
2267942,948317
1919953,110025
2070197,954089
1915195,110313
1923645,948645
1917410,952159
283139,97009
2127579,2008104
1913822,110110
599990,98472
1935632,1875930
361462,105840
2065821,1852807
2054160,954421
2749558,2685670
1919228,952980
2683052,98470
361764,102654
2790778,110595
2104982,102044
1941905,953798
2064363,108842
1919633,93241
2117929,100054
2201957,952812
283081,95984
2124733,1953520
2258127,1089417
1950712,100569
2055921,105497
957437,93230
2127757,1087350
2082597,1088179
2194100,103581
1944922,2683898
600375,109866
1948504,1723406
2088486,954462
2077830,94750
1950089,103344
2051596,101828
2089522,104136
2049838,949842
2065454,110080
1945923,103998
2671359,103917
2069055,954878
1932993,97113
1946426,949246
1938660,114672
1926166,109021
2054229,100427
2101406,110807
2194879,950657
2088158,1091866
1917776,1089499
283473,950747
1927144,102194
2076375,106326
2774613,101648
1919988,952445
2077842,1088892
2093068,97152
2071500,99954
1917684,952485
365754,952484
2749275,2682587
2074663,1089430
2053214,953044
2062637,110060
2117457,2685843
2111621,1086258
1916831,115721
284892,114643
2087681,953707
2208624,949980
1912028,104774
2067445,95400
2083942,113258
1945707,115147
2774871,97989
1916980,951709
372077,952784
1938370,1089960
2272414,2682486
2076550,107145
2055439,105293
2054413,107148
2075099,108431
373179,1094410
1951601,98051
2077210,1094956
1944402,1087168
2391976,112440
1924334,954391
1950180,91556
1946979,952059
2051304,97243
2052631,91442
1924445,111232
2386427,950617
2115425,101774
2221183,114401
1942783,109000
2674615,950617
1927578,93687
2059214,114368
2384821,1089648
2385866,113842
1942114,948594
1920845,101171
1914646,97884
2121081,105450
2070472,101673
1917949,95586
1924448,111227
1931770,105721
2051839,97917
1939597,102677
1941684,1088101
2132476,101444
1912022,100383
1925390,99739
1932352,1091269
371889,95566
1935271,110926
2077509,953646
2060350,953644
1944725,102341
1944840,93939
1948047,93605
2123340,950614
2055736,105010
2203760,951706
2054358,103119
2077455,1087014
1924512,102612
368982,1092037
2051223,1087329
2384976,2034917
1945680,1100268
2200144,2136692
1937528,951731
1927680,106704
1935294,111421
2391864,111327
1937970,106304
1949942,106546
2678709,105536
1919095,1089570
2119122,107986
1942065,958516
2748002,109280
2064772,109106
1921330,103025
1938422,110064
2051219,111225
2750590,95995
2118292,948267
1949247,101798
2073298,953532
2080440,1091269
1918763,92079
1915553,108143
1926807,104152
2075112,1092120
1947972,101690
1924532,102715
2066539,95152
1935641,107922
1918641,2682483
1912977,105072
2113989,952299
1925526,954132
363644,104667
285149,101008
2266669,1089848
2773153,96839
2051320,102562
2387356,952000
2751528,103135
1940944,114907
2068708,93415
2065171,1894593
2074591,1092149
283933,104370
2054415,1719993
2194835,2685407
375548,96578
2384169,107196
2089639,105620
1921318,95771
2260350,101022
1949136,97208
2258331,955042
1920214,1090472
2051399,110096
2050333,2028463
1922897,950674
1913057,1852809
1940357,104446
1945681,1727134
2070282,954436
2682933,96384
1940753,111487
2197701,2682297
2055578,97276
2773164,95566
2114886,103978
2754110,1090537
2198112,1086656
1944804,103571
1938706,109987
1938256,108782
1941106,954857
2055928,951724
2199699,1090249
370814,104619
2080510,1088553
2052878,97101
1913608,1088543
361441,104047
2202833,102292
2122802,110855
1947354,103735
1921325,951941
1931937,98298
2127678,1092015
1932602,103604
2065427,1092157
1915198,948843
2772212,97696
1940476,110774
2087446,93185
2274270,2684799
2105717,110064
2116306,98025
2111433,97629
1922887,950662
2070594,98641
2794262,98068
2112660,953896
304539,101650
2208427,1089662
2124050,105181
1938382,1091287
1941990,2683836
1923644,948645
2074807,92842
1943321,96384
2052816,104888
1936429,106519
2065424,953167
372972,113840
2252623,1884018
599942,109069
2090024,1090429
2117006,950747
600173,951917
2194548,954994
2081459,101514
2071621,100095
2384113,2683836
1941799,950233
2078610,98783
1939098,114524
1912898,102104
2204432,1091582
1915125,1090516
2055965,100054
1914695,98905
2065229,95121
2270279,2684212
1921425,951845
2385668,113776
2073787,115175
2050271,1088640
2121226,98870
2384502,110456
1941813,948905
2082213,98867
2067560,953117
2087415,1087396
2200168,98560
2386049,948317
2051408,105686
1932088,111548
2054250,1083380
1923922,953132
2756172,109402
2127750,1087350
2385611,113890
2194524,1091442
2208564,108478
2202157,1089577
2126959,950352
2064513,112434
2079439,100459
2132582,111389
2085971,114113
2068328,94992
1915524,1725669
1942393,951452
1927855,112195
2673320,955079
2194295,1087017
2062881,110540
2053450,1092015
2053395,2012603
2387037,98490
2065018,99047
1942973,104119
2068906,100477
1917640,104688
1948394,1090098
1917077,101673
600009,109974
2076648,111229
2258410,94309
363216,98933
379249,952464
2200492,2157080
1933650,102044
2386639,105987
1924270,102234
2080262,1910633
284385,2157973
1912502,102739
1920212,1090471
2101084,113389
2059686,101021
2053518,2012604
1920093,2682366
2196188,953152
2116447,101619
2127738,2012728
1915810,2682656
2055630,99506
2062880,110608
2062483,950198
1952243,1091714
1915284,1090323
1943320,1952594
2080255,949046
1943332,103036
2780392,103940
2051311,958116
2267308,115122
2208642,949776
2049813,113410
1915192,1726378
2081445,1087272
1945480,98581
1945481,98581
1911997,1726385
2053304,2012712
1927304,98165
2747783,2683964
1924680,98257
2753616,102687
1950597,1719496
2064137,111111
284710,105382
2093535,99059
2067642,101715
1912338,1094197
2274151,113751
1943316,98107
1928853,109866
1946166,93157
1928854,109866
2053531,2012725
1917125,2136785
368316,114082
1941626,105001
2113918,97247
2053383,2014986
2674853,953476
1923450,1087450
2268492,2683593
1915536,1867858
2071605,100894
2082057,952865
2682887,105536
1945703,113123
1940039,109422
1940328,100797
2387357,1089477
1914942,1088880
2082802,100916
2084793,115645
2052490,91442
1917116,105958
2054696,96727
2055395,102006
2084893,101761
2268517,104446
2260502,2682244
2272754,2684092
2384365,111005
2060496,2157478
1927254,105311
2272727,2684199
1932054,108732
2053255,105010
1927476,113442
2063345,106360
2053305,2136689
2111226,1087413
2123211,114030
2053406,2014990
1941011,108841
2111553,108205
2050508,949086
2115903,107124
2775164,102496
2196166,102762
2204842,2685590
2085728,1090322
1931955,99112
2386719,105983
1922686,91290
2260421,1089474
2060543,101743
1951043,104407
1913731,109381
2124101,1083330
374707,108657
2385669,113765
2393332,955042
364726,105552
1934530,93427
2393303,954856
2063981,111101
1944841,93979
1918592,948851
1935239,110928
2063280,115347
2069632,1145521
2380558,113053
1941964,97268
2794164,102875
1915920,1090679
2794034,107119
1924549,96078
2049259,112851
2202826,1083333
1920620,114795
2083578,1090631
1937539,951678
369866,113779
1940615,2684907
1915454,102349
2082833,103880
2258712,97729
1916364,951805
2201573,2682353
2123126,92689
1921414,97023
1923483,102372
1939115,111493
2749463,951114
1946471,952285
1939610,104766
2114977,1091555
1917307,949545
1949953,1091469
2197975,96759
1918927,105471
2757094,952872
1925388,1086977
2051359,111934
2759009,2682650
2051457,98062
1915765,953646
2065425,953830
2052031,97226
2267613,1090107
371103,103808
1920302,954051
283238,105536
1927441,96366
2054639,99284
1919296,104569
2066561,91643
2117369,1089319
2754407,2685545
2077536,1086976
2062865,948403
2071014,100474
2127730,98997
2117057,112679
2114080,958194
2259121,112638
1920083,950979
1944345,92615
2220241,95677
2779038,96847
2200127,102238
2121040,948171
2747761,100362
1937587,106777
2069318,104937
2062051,114061
1914941,1088883
1927979,115642
2068923,100408
1917297,2683700
1943136,95854
2269538,954077
1916846,108189
379072,95606
2065977,98009
2076889,2021647
2678605,952697
1915630,952885
600144,104300
2057459,1884120
2116050,2136579
1946606,2156686
1924110,99147
2751336,107180
2055957,98694
2126801,1087361
2385374,112881
2091050,103344
2053137,98476
370998,105376
1946782,954122
1916889,113827
1919973,102842
2118320,113442
284847,95707
